seqnames	start	end	chromatin
ch11	2400001	2500000	Euchromatin
ch11	2500001	2600000	Euchromatin
ch11	2600001	2700000	Euchromatin
ch11	2700001	2800000	Euchromatin
ch11	2800001	2900000	Euchromatin
ch11	2900001	3000000	Euchromatin
ch11	3000001	3100000	Euchromatin
ch11	3100001	3200000	Euchromatin
ch11	3200001	3300000	Euchromatin
ch11	3300001	3400000	Euchromatin
ch11	3400001	3500000	Euchromatin
ch11	3500001	3600000	Euchromatin
ch11	3600001	3700000	Euchromatin
ch11	3700001	3800000	Euchromatin
ch11	3800001	3900000	Euchromatin
ch11	3900001	4000000	Euchromatin
ch11	4000001	4100000	Euchromatin
ch11	4100001	4200000	Euchromatin
ch11	4200001	4300000	Euchromatin
ch11	4300001	4400000	Euchromatin
ch11	4400001	4500000	Euchromatin
ch11	4500001	4600000	Euchromatin
ch11	4600001	4700000	Euchromatin
ch11	4700001	4800000	Euchromatin
ch11	4800001	4900000	Euchromatin
ch11	4900001	5000000	Euchromatin
ch11	5000001	5100000	Euchromatin
ch11	5100001	5200000	Euchromatin
ch11	5200001	5300000	Euchromatin
ch11	5300001	5400000	Euchromatin
ch11	5400001	5500000	Euchromatin
ch11	5500001	5600000	Euchromatin
ch11	5600001	5700000	Euchromatin
ch11	5700001	5800000	Euchromatin
ch11	5800001	5900000	Euchromatin
ch11	5900001	6000000	Euchromatin
ch11	6000001	6100000	Heterochromatin
ch11	6100001	6200000	Heterochromatin
ch11	6200001	6300000	Heterochromatin
ch11	6300001	6400000	Heterochromatin
ch11	6400001	6500000	Heterochromatin
ch11	6500001	6600000	Heterochromatin
ch11	6600001	6700000	Heterochromatin
ch11	6700001	6800000	Heterochromatin
ch11	6800001	6900000	Heterochromatin
ch11	6900001	7000000	Heterochromatin
ch11	7000001	7100000	Heterochromatin
ch11	7100001	7200000	Heterochromatin
ch11	7200001	7300000	Heterochromatin
ch11	7300001	7400000	Heterochromatin
ch11	7400001	7500000	Heterochromatin
ch11	7500001	7600000	Heterochromatin
ch11	7600001	7700000	Heterochromatin
ch11	7700001	7800000	Heterochromatin
ch11	7800001	7900000	Heterochromatin
ch11	7900001	8000000	Heterochromatin
ch11	8000001	8100000	Heterochromatin
ch11	8100001	8200000	Heterochromatin
ch11	8200001	8300000	Heterochromatin
ch11	8300001	8400000	Heterochromatin
ch11	8400001	8500000	Heterochromatin
ch11	8500001	8600000	Heterochromatin
ch11	8600001	8700000	Heterochromatin
ch11	8700001	8800000	Heterochromatin
ch11	8800001	8900000	Heterochromatin
ch11	8900001	9000000	Heterochromatin
ch11	9000001	9100000	Heterochromatin
ch11	9100001	9200000	Heterochromatin
ch11	9200001	9300000	Heterochromatin
ch11	9300001	9400000	Heterochromatin
ch11	9400001	9500000	Heterochromatin
ch11	9500001	9600000	Heterochromatin
ch11	9600001	9700000	Heterochromatin
ch11	9700001	9800000	Heterochromatin
ch11	9800001	9900000	Heterochromatin
ch11	9900001	10000000	Heterochromatin
ch11	10000001	10100000	Heterochromatin
ch11	10100001	10200000	Heterochromatin
ch11	10200001	10300000	Heterochromatin
ch11	10300001	10400000	Heterochromatin
ch11	10400001	10500000	Heterochromatin
ch11	10500001	10600000	Heterochromatin
ch11	10600001	10700000	Heterochromatin
ch11	10700001	10800000	Heterochromatin
ch11	10800001	10900000	Heterochromatin
ch11	10900001	11000000	Heterochromatin
ch11	11000001	11100000	Heterochromatin
ch11	11100001	11200000	Heterochromatin
ch11	11200001	11300000	Heterochromatin
ch11	11300001	11400000	Heterochromatin
ch11	11400001	11500000	Heterochromatin
ch11	11500001	11600000	Heterochromatin
ch11	11600001	11700000	Heterochromatin
ch11	11700001	11800000	Heterochromatin
ch11	11800001	11900000	Heterochromatin
ch11	11900001	12000000	Heterochromatin
ch11	12000001	12100000	Heterochromatin
ch11	12100001	12200000	Heterochromatin
ch11	12200001	12300000	Heterochromatin
ch11	12300001	12400000	Heterochromatin
ch11	12400001	12500000	Heterochromatin
ch11	12500001	12600000	Heterochromatin
ch11	12600001	12700000	Heterochromatin
ch11	12700001	12800000	Heterochromatin
ch11	12800001	12900000	Heterochromatin
ch11	12900001	13000000	Heterochromatin
ch11	13000001	13100000	Heterochromatin
ch11	13100001	13200000	Heterochromatin
ch11	13200001	13300000	Heterochromatin
ch11	13300001	13400000	Heterochromatin
ch11	13400001	13500000	Heterochromatin
ch11	13500001	13600000	Heterochromatin
ch11	13600001	13700000	Heterochromatin
ch11	13700001	13800000	Heterochromatin
ch11	13800001	13900000	Heterochromatin
ch11	13900001	14000000	Heterochromatin
ch11	14000001	14100000	Heterochromatin
ch11	14100001	14200000	Heterochromatin
ch11	14200001	14300000	Heterochromatin
ch11	14300001	14400000	Heterochromatin
ch11	14400001	14500000	Heterochromatin
ch11	14500001	14600000	Heterochromatin
ch11	14600001	14700000	Heterochromatin
ch11	14700001	14800000	Heterochromatin
ch11	14800001	14900000	Heterochromatin
ch11	14900001	15000000	Heterochromatin
ch11	15000001	15100000	Heterochromatin
ch11	15100001	15200000	Heterochromatin
ch11	15200001	15300000	Heterochromatin
ch11	15300001	15400000	Heterochromatin
ch11	15400001	15500000	Heterochromatin
ch11	15500001	15600000	Heterochromatin
ch11	15600001	15700000	Heterochromatin
ch11	15700001	15800000	Heterochromatin
ch11	15800001	15900000	Heterochromatin
ch11	15900001	16000000	Heterochromatin
ch11	16000001	16100000	Heterochromatin
ch11	16100001	16200000	Heterochromatin
ch11	16200001	16300000	Heterochromatin
ch11	16300001	16400000	Heterochromatin
ch11	16400001	16500000	Heterochromatin
ch11	16500001	16600000	Heterochromatin
ch11	16600001	16700000	Heterochromatin
ch11	16700001	16800000	Heterochromatin
ch11	16800001	16900000	Heterochromatin
ch11	16900001	17000000	Heterochromatin
ch11	17000001	17100000	Heterochromatin
ch11	17100001	17200000	Heterochromatin
ch11	17200001	17300000	Heterochromatin
ch11	17300001	17400000	Heterochromatin
ch11	17400001	17500000	Heterochromatin
ch11	17500001	17600000	Heterochromatin
ch11	17600001	17700000	Heterochromatin
ch11	17700001	17800000	Heterochromatin
ch11	17800001	17900000	Heterochromatin
ch11	17900001	18000000	Heterochromatin
ch11	18000001	18100000	Heterochromatin
ch11	18100001	18200000	Heterochromatin
ch11	18200001	18300000	Heterochromatin
ch11	18300001	18400000	Heterochromatin
ch11	18400001	18500000	Heterochromatin
ch11	18500001	18600000	Heterochromatin
ch11	18600001	18700000	Heterochromatin
ch11	18700001	18800000	Heterochromatin
ch11	18800001	18900000	Heterochromatin
ch11	18900001	19000000	Heterochromatin
ch11	19000001	19100000	Heterochromatin
ch11	19100001	19200000	Heterochromatin
ch11	19200001	19300000	Heterochromatin
ch11	19300001	19400000	Heterochromatin
ch11	19400001	19500000	Heterochromatin
ch11	19500001	19600000	Heterochromatin
ch11	19600001	19700000	Heterochromatin
ch11	19700001	19800000	Heterochromatin
ch11	19800001	19900000	Heterochromatin
ch11	19900001	20000000	Heterochromatin
ch11	20000001	20100000	Heterochromatin
ch11	20100001	20200000	Heterochromatin
ch11	20200001	20300000	Heterochromatin
ch11	20300001	20400000	Heterochromatin
ch11	20400001	20500000	Heterochromatin
ch11	20500001	20600000	Heterochromatin
ch11	20600001	20700000	Heterochromatin
ch11	20700001	20800000	Heterochromatin
ch11	20800001	20900000	Heterochromatin
ch11	20900001	21000000	Heterochromatin
ch11	21000001	21100000	Heterochromatin
ch11	21100001	21200000	Heterochromatin
ch11	21200001	21300000	Heterochromatin
ch11	21300001	21400000	Heterochromatin
ch11	21400001	21500000	Heterochromatin
ch11	21500001	21600000	Heterochromatin
ch11	21600001	21700000	Heterochromatin
ch11	21700001	21800000	Heterochromatin
ch11	21800001	21900000	Heterochromatin
ch11	21900001	22000000	Heterochromatin
ch11	22000001	22100000	Heterochromatin
ch11	22100001	22200000	Heterochromatin
ch11	22200001	22300000	Heterochromatin
ch11	22300001	22400000	Heterochromatin
ch11	22400001	22500000	Heterochromatin
ch11	22500001	22600000	Heterochromatin
ch11	22600001	22700000	Heterochromatin
ch11	22700001	22800000	Heterochromatin
ch11	22800001	22900000	Heterochromatin
ch11	22900001	23000000	Heterochromatin
ch11	23000001	23100000	Heterochromatin
ch11	23100001	23200000	Heterochromatin
ch11	23200001	23300000	Heterochromatin
ch11	23300001	23400000	Heterochromatin
ch11	23400001	23500000	Heterochromatin
ch11	23500001	23600000	Heterochromatin
ch11	23600001	23700000	Heterochromatin
ch11	23700001	23800000	Heterochromatin
ch11	23800001	23900000	Heterochromatin
ch11	23900001	24000000	Heterochromatin
ch11	24000001	24100000	Heterochromatin
ch11	24100001	24200000	Heterochromatin
ch11	24200001	24300000	Heterochromatin
ch11	24300001	24400000	Heterochromatin
ch11	24400001	24500000	Heterochromatin
ch11	24500001	24600000	Heterochromatin
ch11	24600001	24700000	Heterochromatin
ch11	24700001	24800000	Heterochromatin
ch11	24800001	24900000	Heterochromatin
ch11	24900001	25000000	Heterochromatin
ch11	25000001	25100000	Heterochromatin
ch11	25100001	25200000	Heterochromatin
ch11	25200001	25300000	Heterochromatin
ch11	25300001	25400000	Heterochromatin
ch11	25400001	25500000	Heterochromatin
ch11	25500001	25600000	Heterochromatin
ch11	25600001	25700000	Heterochromatin
ch11	25700001	25800000	Heterochromatin
ch11	25800001	25900000	Heterochromatin
ch11	25900001	26000000	Heterochromatin
ch11	26000001	26100000	Heterochromatin
ch11	26100001	26200000	Heterochromatin
ch11	26200001	26300000	Heterochromatin
ch11	26300001	26400000	Heterochromatin
ch11	26400001	26500000	Heterochromatin
ch11	26500001	26600000	Heterochromatin
ch11	26600001	26700000	Heterochromatin
ch11	26700001	26800000	Heterochromatin
ch11	26800001	26900000	Heterochromatin
ch11	26900001	27000000	Heterochromatin
ch11	27000001	27100000	Heterochromatin
ch11	27100001	27200000	Heterochromatin
ch11	27200001	27300000	Heterochromatin
ch11	27300001	27400000	Heterochromatin
ch11	27400001	27500000	Heterochromatin
ch11	27500001	27600000	Heterochromatin
ch11	27600001	27700000	Heterochromatin
ch11	27700001	27800000	Heterochromatin
ch11	27800001	27900000	Heterochromatin
ch11	27900001	28000000	Heterochromatin
ch11	28000001	28100000	Heterochromatin
ch11	28100001	28200000	Heterochromatin
ch11	28200001	28300000	Heterochromatin
ch11	28300001	28400000	Heterochromatin
ch11	28400001	28500000	Heterochromatin
ch11	28500001	28600000	Heterochromatin
ch11	28600001	28700000	Heterochromatin
ch11	28700001	28800000	Heterochromatin
ch11	28800001	28900000	Heterochromatin
ch11	28900001	29000000	Heterochromatin
ch11	29000001	29100000	Heterochromatin
ch11	29100001	29200000	Heterochromatin
ch11	29200001	29300000	Heterochromatin
ch11	29300001	29400000	Heterochromatin
ch11	29400001	29500000	Heterochromatin
ch11	29500001	29600000	Heterochromatin
ch11	29600001	29700000	Heterochromatin
ch11	29700001	29800000	Heterochromatin
ch11	29800001	29900000	Heterochromatin
ch11	29900001	30000000	Heterochromatin
ch11	30000001	30100000	Heterochromatin
ch11	30100001	30200000	Heterochromatin
ch11	30200001	30300000	Heterochromatin
ch11	30300001	30400000	Heterochromatin
ch11	30400001	30500000	Heterochromatin
ch11	30500001	30600000	Heterochromatin
ch11	30600001	30700000	Heterochromatin
ch11	30700001	30800000	Heterochromatin
ch11	30800001	30900000	Heterochromatin
ch11	30900001	31000000	Heterochromatin
ch11	31000001	31100000	Heterochromatin
ch11	31100001	31200000	Heterochromatin
ch11	31200001	31300000	Heterochromatin
ch11	31300001	31400000	Heterochromatin
ch11	31400001	31500000	Heterochromatin
ch11	31500001	31600000	Heterochromatin
ch11	31600001	31700000	Heterochromatin
ch11	31700001	31800000	Heterochromatin
ch11	31800001	31900000	Heterochromatin
ch11	31900001	32000000	Heterochromatin
ch11	32000001	32100000	Heterochromatin
ch11	32100001	32200000	Heterochromatin
ch11	32200001	32300000	Heterochromatin
ch11	32300001	32400000	Heterochromatin
ch11	32400001	32500000	Heterochromatin
ch11	32500001	32600000	Heterochromatin
ch11	32600001	32700000	Heterochromatin
ch11	32700001	32800000	Heterochromatin
ch11	32800001	32900000	Heterochromatin
ch11	32900001	33000000	Heterochromatin
ch11	33000001	33100000	Heterochromatin
ch11	33100001	33200000	Heterochromatin
ch11	33200001	33300000	Heterochromatin
ch11	33300001	33400000	Heterochromatin
ch11	33400001	33500000	Heterochromatin
ch11	33500001	33600000	Heterochromatin
ch11	33600001	33700000	Heterochromatin
